index,feature_name,score
1,feature_909,0.050290189686597264
2,feature_551,0.039454679921854696
3,feature_659,0.0391716237333215
4,feature_112,0.038668044606418484
5,feature_544,0.036442892041481434
6,feature_840,0.03614308630948693
7,feature_270,0.03586452599742973
8,feature_395,0.03501601841089319
9,feature_644,0.034869834680175904
10,feature_647,0.03464442199963047
11,feature_543,0.033973632502059425
12,feature_463,0.03316292296848333
13,feature_431,0.03304431587292256
14,feature_432,0.032598635897062245
15,feature_787,0.03230633673037819
16,feature_550,0.03203926036232296
17,feature_969,0.03182183981442055
18,feature_548,0.03174300552247433
19,feature_293,0.03163472992084326
20,feature_419,0.031411386433306765
21,feature_60,0.03126238333344955
22,feature_455,0.031071422038678076
23,feature_189,0.03084764538492335
24,feature_412,0.03047427615128795
25,feature_688,0.030306571402611837
26,feature_677,0.029345622404454597
27,feature_221,0.02909875041650123
28,feature_72,0.02806164056260818
29,feature_892,0.028014558258695255
30,feature_538,0.027960247580152364
31,feature_814,0.02779488458835333
32,feature_38,0.027516746581946805
33,feature_700,0.02720361754710976
34,feature_807,0.026886504542089407
35,feature_283,0.02639807720374998
36,feature_439,0.026227398418928294
37,feature_988,0.026047639218942154
38,feature_119,0.025843973278563803
39,feature_167,0.02578158476401704
40,feature_469,0.025778463255072825
41,feature_914,0.02547532628685345
42,feature_577,0.025408989861349207
43,feature_905,0.02463137603861365
44,feature_180,0.024559746103706814
45,feature_925,0.024294611216693962
46,feature_521,0.024079005894592775
47,feature_377,0.02401876388144486
48,feature_646,0.024017151818676252
49,feature_618,0.02396201453152802
50,feature_143,0.02366024537990241
51,feature_596,0.023622225587943246
52,feature_427,0.023487868228306397
53,feature_643,0.023486664220455866
54,feature_522,0.023197445188807064
55,feature_527,0.023129579362435315
56,feature_809,0.022965963920030363
57,feature_418,0.02266280690632061
58,feature_296,0.022356092752548795
59,feature_362,0.02227935963686911
60,feature_572,0.0222591199928861
61,feature_567,0.02217763079943813
62,feature_578,0.021942233792201726
63,feature_460,0.021839353106055448
64,feature_461,0.021683143754608558
65,feature_831,0.021637554999004882
66,feature_937,0.02147669007387787
67,feature_209,0.021404268916993097
68,feature_145,0.021301721503224513
69,feature_968,0.021264094666380462
70,feature_333,0.021181853688886365
71,feature_497,0.021103046629761923
72,feature_591,0.020916436971650576
73,feature_594,0.020292555336986817
74,feature_289,0.020261638208148636
75,feature_616,0.02016552977949293
76,feature_939,0.020012942608070627
77,feature_184,0.019843708493933354
78,feature_854,0.019794915100108
79,feature_615,0.019768511138676503
80,feature_360,0.019763787663296783
81,feature_838,0.01973047380029369
82,feature_524,0.01961189477525349
83,feature_599,0.019540797201174076
84,feature_897,0.019342953417299524
85,feature_399,0.01921577231775995
86,feature_379,0.019208606803646777
87,feature_23,0.019088200842341196
88,feature_601,0.019083176516090594
89,feature_666,0.019033583105581897
90,feature_608,0.018964697612522174
91,feature_4,0.01883924657928926
92,feature_328,0.01880780529777537
93,feature_635,0.018777618231075932
94,feature_504,0.018707108084786928
95,feature_880,0.018672397095739424
96,feature_398,0.01866891640953061
97,feature_681,0.018544222374871522
98,feature_2,0.018290921554279693
99,feature_828,0.01827046733862181
100,feature_125,0.01822559318632022
101,feature_413,0.018182525798991378
102,feature_155,0.018168838012338595
103,feature_716,0.01773646367672166
104,feature_863,0.01772107701102965
105,feature_470,0.01767426030522068
106,feature_816,0.017584592626504136
107,feature_693,0.01750086634721537
108,feature_755,0.017442632818829962
109,feature_859,0.01738639321404567
110,feature_298,0.017372108222147187
111,feature_169,0.01736154878570506
112,feature_165,0.017337519779276445
113,feature_935,0.01719829551430352
114,feature_266,0.017193657999700962
115,feature_279,0.017084377269020345
116,feature_26,0.017070119210367052
117,feature_764,0.017067514344708545
118,feature_529,0.017061457309764494
119,feature_720,0.016968249898715815
120,feature_433,0.016861833687036087
121,feature_277,0.01684734660590914
122,feature_213,0.01668422804348868
123,feature_493,0.016661402165324413
124,feature_938,0.01647270122027744
125,feature_674,0.01646145111242836
126,feature_954,0.01644734756376698
127,feature_687,0.01644049888181054
128,feature_62,0.016424120441207668
129,feature_731,0.016363726225807396
130,feature_43,0.016362415086653703
131,feature_347,0.016337007014819882
132,feature_875,0.01630992277456622
133,feature_541,0.016294134190968812
134,feature_513,0.016248897664386197
135,feature_579,0.016138577158235856
136,feature_729,0.016074541411966514
137,feature_251,0.01599566110585937
138,feature_797,0.015924449239273386
139,feature_566,0.01585318243175493
140,feature_869,0.01572872111113055
141,feature_452,0.015577913726053216
142,feature_356,0.015484949261682868
143,feature_477,0.015414671576075456
144,feature_103,0.01540227790110893
145,feature_350,0.01535704998396814
146,feature_147,0.015312255797213847
147,feature_733,0.015217567694869594
148,feature_20,0.01493179356433294
149,feature_494,0.014880046973956063
150,feature_775,0.01480836654922868
151,feature_679,0.014779909784851109
152,feature_708,0.014676993870985422
153,feature_827,0.014656608239080215
154,feature_881,0.014582533124478658
155,feature_650,0.014556333972588487
156,feature_91,0.014516441729819807
157,feature_923,0.014504958781683674
158,feature_699,0.014393815182722758
159,feature_846,0.014357736686927192
160,feature_781,0.014270451412346175
161,feature_359,0.014236830044147553
162,feature_836,0.014120020317264226
163,feature_860,0.014110411694310043
164,feature_57,0.014066990432875182
165,feature_280,0.014057534735467891
166,feature_626,0.014022677609857315
167,feature_749,0.01389761695286662
168,feature_811,0.013878125694045007
169,feature_710,0.01383542222421097
170,feature_890,0.013762146764727534
171,feature_523,0.013688778039260052
172,feature_834,0.013601834950127678
173,feature_122,0.013590621841737649
174,feature_426,0.013387361809023668
175,feature_337,0.013382046019219995
176,feature_563,0.013379333671718507
177,feature_390,0.013359037380152206
178,feature_207,0.013283649832607436
179,feature_813,0.013264481321871635
180,feature_972,0.013166743755513854
181,feature_795,0.01312980047739254
182,feature_871,0.013077406660461754
183,feature_252,0.01304322859268403
184,feature_67,0.01296153276199341
185,feature_735,0.012908006326245447
186,feature_636,0.012832583204199999
187,feature_381,0.012811104874889345
188,feature_927,0.012810414806591508
189,feature_808,0.012726850603389517
190,feature_630,0.01272044296487529
191,feature_719,0.012718140919596665
192,feature_389,0.012660056554545829
193,feature_561,0.012622391973421632
194,feature_56,0.012611146991870159
195,feature_714,0.012583154317173273
196,feature_138,0.012528593700122492
197,feature_33,0.012523386769030642
198,feature_164,0.012472542582858903
199,feature_899,0.012464056617450536
200,feature_153,0.012452540462511541
201,feature_921,0.012307884413972348
202,feature_228,0.012292769676368165
203,feature_665,0.012276252727898118
204,feature_408,0.01223303491516714
205,feature_602,0.012119644312271083
206,feature_673,0.012065652675781635
207,feature_517,0.012063598290784627
208,feature_514,0.012047403019394887
209,feature_610,0.012036808407228872
210,feature_619,0.012013515205756331
211,feature_597,0.011994046948694326
212,feature_918,0.01197680038335136
213,feature_448,0.011905883412898444
214,feature_191,0.011891057510549308
215,feature_285,0.01183639328003383
216,feature_515,0.011753529631939097
217,feature_396,0.011745697117057308
218,feature_987,0.011719181113975852
219,feature_21,0.011697501598840532
220,feature_761,0.011679592126228044
221,feature_22,0.011620730030865278
222,feature_442,0.011614532761416108
223,feature_629,0.011468447344431532
224,feature_500,0.011313052120692113
225,feature_774,0.011305441262911886
226,feature_837,0.011218684440584825
227,feature_725,0.011074974551635863
228,feature_120,0.010943656212687003
229,feature_789,0.010921215553518548
230,feature_703,0.010916446643234767
231,feature_883,0.01086823735113196
232,feature_199,0.010820630993781721
233,feature_151,0.010797195481744293
234,feature_604,0.010732263395304864
235,feature_671,0.010685384221801986
236,feature_428,0.010653019105442585
237,feature_176,0.01056243112768862
238,feature_340,0.010387585774838337
239,feature_971,0.010366951625654375
240,feature_487,0.010342951136039336
241,feature_682,0.010304201324800477
242,feature_762,0.01027727885739127
243,feature_613,0.0102391753601212
244,feature_248,0.010235534138949953
245,feature_44,0.010213260629760246
246,feature_130,0.010184323441059906
247,feature_214,0.010070753441602909
248,feature_607,0.010068458015209059
249,feature_82,0.00998434270414772
250,feature_931,0.009929738847869407
251,feature_496,0.009851232421157707
252,feature_429,0.00983920735245758
253,feature_238,0.009789798292887175
254,feature_632,0.00977292794593887
255,feature_942,0.009746147105390346
