index,feature_name,score
1,feature_421,0.05605362792798063
2,edad,0.054489107995555175
3,feature_619,0.05273362525391545
4,feature_270,0.047113798223563874
5,feature_968,0.04428344135764761
6,feature_572,0.041635874220184776
7,feature_753,0.040926539946836815
8,feature_506,0.040780551546745425
9,feature_470,0.040527054893578995
10,feature_112,0.0399113989888189
11,peso_kg,0.03981814801046024
12,feature_883,0.03714597165447864
13,feature_564,0.03669468435164136
14,feature_277,0.036469925954203175
15,feature_765,0.03528317543170445
16,feature_75,0.03521929652927969
17,feature_723,0.03513028974382992
18,feature_676,0.03471999539482207
19,feature_504,0.03446150462888942
20,feature_479,0.03392027193915936
21,feature_254,0.03368234115082136
22,feature_731,0.033458334588952754
23,feature_545,0.03327243912776212
24,feature_469,0.03314599361118109
25,feature_145,0.03314326445644045
26,feature_117,0.0330212153182976
27,feature_557,0.03266320703908021
28,feature_896,0.03181295054127076
29,feature_806,0.03173101233897291
30,feature_666,0.030859308697513077
31,feature_796,0.03048416078317029
32,feature_579,0.030089061889684743
33,feature_417,0.030076077962076786
34,feature_793,0.029879745939638047
35,feature_729,0.02967693523121362
36,feature_815,0.02947250861128481
37,feature_646,0.029364024810425216
38,feature_357,0.028921059119517034
39,feature_347,0.02880067545530962
40,talla_cm,0.028759266786780868
41,feature_742,0.02858742075298637
42,feature_999,0.02829682749685425
43,feature_849,0.028230512036864663
44,feature_700,0.028170081113659817
45,feature_708,0.0280344174818965
46,feature_487,0.027986226203303266
47,feature_794,0.027698116907435733
48,feature_589,0.02752951484606081
49,feature_615,0.027109734085469572
50,feature_756,0.026875758395867422
51,feature_769,0.026579524218405703
52,prc,0.026526645333094567
53,feature_822,0.026502179365434086
54,feature_784,0.026385260484434125
55,rango_edad,0.026378518264740247
56,feature_787,0.02630075262882703
57,feature_279,0.026146376434814655
58,feature_60,0.02613892007254659
59,feature_818,0.02562352395575007
60,feature_828,0.025559600299963847
61,feature_884,0.025285256534688827
62,feature_601,0.025099088944004144
63,feature_538,0.025094636777033053
64,feature_241,0.025013558609250808
65,feature_412,0.024293716654061104
66,feature_927,0.023717024608761683
67,feature_58,0.02359398440404825
68,feature_158,0.023472243803965842
69,feature_552,0.023461992889639793
70,feature_969,0.023370539957382697
71,feature_558,0.023197336962820447
72,feature_280,0.023173685430729174
73,dimeros_d,0.023146274604714634
74,feature_599,0.02313899239088535
75,feature_210,0.02295938427974109
76,feature_886,0.0229120364255484
77,feature_936,0.02279473441206359
78,filtrado_glomerular_estimado,0.022471875474367353
79,feature_905,0.022384190809875415
80,feature_827,0.022270190056259853
81,feature_809,0.02216048210896071
82,neoplasia,0.02208463108117642
83,feature_306,0.022056642386166336
84,feature_376,0.02190958070272253
85,feature_639,0.021892093528011802
86,feature_747,0.021831408752297277
87,feature_233,0.02176644610710765
88,feature_750,0.02157165461992494
89,feature_807,0.021496565737431528
90,feature_26,0.021489584742144352
91,feature_335,0.021439025191769323
92,feature_727,0.021362502583700316
93,feature_436,0.021284204771244042
94,feature_190,0.02124001411056753
95,feature_869,0.021205585938224525
96,feature_672,0.02119916611766648
97,feature_278,0.021163610358323925
98,feature_447,0.021112273237834822
99,feature_846,0.020788600254984413
100,il6,0.020684372103174642
101,feature_363,0.02066898367969716
102,feature_766,0.02065854836277481
103,feature_165,0.020598080416548203
104,feature_515,0.02055074793304934
105,feature_811,0.020532571635293984
106,feature_463,0.02044684562074206
107,feature_551,0.020404292303635385
108,feature_675,0.020176553651915397
109,feature_960,0.020172671201230452
110,feature_585,0.01965287173721375
111,feature_456,0.01955273931585788
112,ldh,0.019468695619947685
113,feature_578,0.019416210938658418
114,feature_732,0.01934765401134486
115,ferritina,0.019292253044354668
116,feature_899,0.019155747529451705
117,feature_166,0.019145984121197612
118,feature_7,0.01896330439623295
119,feature_900,0.018903116925425456
120,feature_95,0.018885612164108334
121,feature_491,0.01886093037624237
122,feature_954,0.01859361846186558
123,feature_641,0.01847525772125147
124,feature_989,0.01843515658301209
125,feature_337,0.01835140218793141
126,feature_966,0.018236593998829376
127,feature_634,0.01821430349827713
128,feature_659,0.018086229239144158
129,feature_852,0.018063432127698453
130,feature_27,0.018056140497340056
131,feature_167,0.017982561213951476
132,hta,0.017940700495025386
133,feature_662,0.017914773063880673
134,feature_821,0.017889494461276634
135,feature_225,0.017882688008992398
136,feature_54,0.01784419983758556
137,feature_220,0.017707926720043288
138,feature_459,0.017636342576176522
139,feature_845,0.017539120762742888
140,feature_580,0.01753407350097458
141,feature_404,0.01740018054032988
142,feature_881,0.017380097372927672
143,feature_897,0.017291498205781686
144,feature_604,0.01716174464276743
145,feature_583,0.017075460678375398
146,feature_635,0.01705563057228532
147,feature_362,0.017009394750427065
148,feature_10,0.01684377968667672
149,feature_831,0.016799339176991612
150,feature_854,0.01672618846999896
151,feature_154,0.01672480971636392
152,feature_863,0.016629746645161925
153,feature_257,0.016599068272082018
154,feature_908,0.016596499485705962
155,feature_435,0.016569195967957473
156,hepatopatia,0.016543634732089085
157,feature_56,0.016432526993263252
158,feature_566,0.016399610797372732
159,feature_147,0.01639220244022921
160,feature_281,0.01638806182633301
161,feature_543,0.016326395869502575
162,feature_644,0.016298846115754495
163,feature_92,0.01624029828892981
164,feature_795,0.0161276649115063
165,feature_826,0.015861130111570088
166,feature_940,0.015717221332876896
167,feature_958,0.015706109248523337
168,feature_702,0.015702099808131642
169,feature_273,0.015683464786626633
170,feature_258,0.015657880444838845
171,feature_523,0.01564681567055093
172,feature_610,0.015609732339936455
173,feature_371,0.015567933340253415
174,feature_977,0.015565435125638905
175,feature_736,0.015527561661096367
176,feature_687,0.015482565585677177
177,feature_503,0.015477532704097685
178,feature_44,0.015455705949360743
179,feature_574,0.015348202729575489
180,feature_475,0.015342654131289324
181,feature_108,0.015341308448646673
182,feature_230,0.015335334315407012
183,feature_738,0.015290902787879812
184,feature_231,0.015271043101858783
185,feature_57,0.01513831173135105
186,feature_378,0.015128656200847912
187,feature_725,0.015117951576016697
188,feature_228,0.015113425572337746
189,feature_9,0.015074540741641274
190,feature_872,0.015020709383020803
191,feature_402,0.014878507186464107
192,feature_889,0.01483835030794678
193,feature_813,0.014794675250262124
194,feature_156,0.014761383338554257
195,feature_651,0.014742861095411453
196,feature_526,0.014701513628063267
197,feature_862,0.014678060832944428
198,feature_377,0.014663945221371044
199,feature_972,0.014632298139753308
200,feature_507,0.014628687101847948
201,feature_331,0.01462468966163577
202,creatinina,0.01462036320092519
203,feature_498,0.014611213090993891
204,feature_146,0.014411076967712377
205,feature_492,0.014392376257698736
206,feature_841,0.014337242986567356
207,feature_767,0.014322438381647151
208,feature_163,0.014270401763635032
209,feature_288,0.014256767698994643
210,feature_522,0.014252693185812015
211,feature_295,0.01424727853389518
212,feature_998,0.014122790284558207
213,feature_332,0.014065382370224144
214,feature_291,0.01404674065292344
215,feature_607,0.014043212357746526
216,feature_772,0.014018768368248224
217,feature_693,0.014018661346381522
218,feature_647,0.013815720644870355
219,epoc,0.013805439930147267
220,feature_149,0.013725277913368306
221,feature_838,0.013639059056836489
222,feature_93,0.013616906469403167
223,feature_789,0.013591459968014696
224,feature_844,0.013565702192597895
225,feature_223,0.013408460005777334
226,feature_982,0.013316114847010452
227,feature_584,0.013190473956994797
228,feature_208,0.013162644513887933
229,feature_508,0.013010919606900151
230,feature_665,0.01300633859530298
231,feature_529,0.012986822400710807
232,feature_904,0.012983106968225355
233,feature_309,0.012944649915042739
234,feature_965,0.012939887560283525
235,feature_0,0.012891572963600773
236,feature_53,0.012706783223546791
237,feature_694,0.012535297042451488
238,feature_351,0.012469825573209414
239,feature_588,0.012453507431526623
240,feature_623,0.0123715918170193
241,feature_810,0.012367359692873503
242,imc,0.012315581505819573
243,feature_699,0.012260716288454487
244,feature_28,0.01222368707484578
245,feature_771,0.012222200954633111
246,feature_432,0.012157866908309778
247,feature_669,0.01213871875610506
248,feature_978,0.012110390384215242
249,feature_442,0.012079708716369986
250,feature_861,0.012012924181111773
251,feature_979,0.01195032290297049
252,feature_397,0.011940576104626954
253,feature_374,0.011853290918310666
254,feature_68,0.01182064189626053
255,feature_103,0.011719168090720045
256,feature_562,0.011660131449004352
257,feature_959,0.01164814887002441
258,feature_803,0.01156790049643841
259,feature_411,0.011505397540657158
260,feature_739,0.011477750497184802
261,feature_740,0.011428709654952574
262,feature_925,0.011398000850231682
263,feature_758,0.011358180808216156
264,feature_86,0.011296622715660343
265,feature_720,0.011269352089932072
266,feature_251,0.011088373481076497
267,feature_511,0.011085915169270821
268,feature_928,0.011060394699552
269,feature_120,0.011019208678472392
270,feature_799,0.010940098722301395
271,feature_115,0.01093609617123703
272,feature_581,0.010874455291977059
273,feature_272,0.010814469433816587
274,feature_836,0.010808850108947166
275,feature_416,0.010727407167153036
276,feature_746,0.010691697714498627
277,feature_31,0.010691635464131322
278,feature_51,0.01061638401994558
279,feature_424,0.01056683956139648
280,feature_261,0.010427926881394045
281,feature_956,0.010417377603438194
282,feature_218,0.010334944837584459
283,feature_464,0.010297431255542833
284,feature_859,0.010260554622641749
285,feature_118,0.010254025645005216
286,feature_866,0.010187051910212963
287,feature_901,0.010143515345906406
288,feature_3,0.010088163232326641
289,feature_885,0.010087438236225044
290,feature_733,0.010078788867311506
291,feature_752,0.01002207834685942
292,feature_891,0.010007696482252637
293,feature_413,0.009952883442753357
294,feature_367,0.009856755336107526
295,feature_825,0.009796321289773147
296,feature_721,0.00977274427921504
297,feature_137,0.009765838638799096
298,feature_517,0.00976200105603331
299,feature_382,0.009752110421359594
300,feature_835,0.009729415015923504
301,feature_434,0.009680765317656714
302,feature_107,0.009641051231865871
303,feature_76,0.009640435607017883
304,feature_414,0.00960840315471434
305,feature_614,0.009456456228930765
306,feature_252,0.009427990999498093
