index,feature_name,score
1,feature_2625,0.050814518934129804
2,feature_3511,0.04885523178129447
3,feature_501,0.04828978301029063
4,feature_3011,0.046996388852442506
5,feature_2966,0.04648556483444288
6,feature_560,0.04600099407293645
7,feature_911,0.045645230478115195
8,feature_302,0.04297942986510672
9,feature_1780,0.04147432983025623
10,feature_4089,0.04142059939243459
11,feature_2043,0.04114165285353999
12,filtrado_glomerular_estimado,0.041125333259826036
13,feature_2377,0.03905775476580686
14,feature_81,0.03886347775035248
15,feature_2116,0.03883952435509119
16,peso_kg,0.038569868087654946
17,feature_1901,0.038442126165746604
18,feature_656,0.03843659181628345
19,edad,0.038093547948459205
20,feature_1786,0.03767308113908685
21,feature_3398,0.03719207123556889
22,feature_2321,0.03719071388901529
23,feature_2922,0.03715833513931055
24,feature_3920,0.03714044773036185
25,feature_2973,0.03664128317559223
26,feature_3655,0.03623477804975228
27,feature_3790,0.03614677163933244
28,prc,0.0360690163797841
29,feature_3324,0.03598440052876306
30,feature_2757,0.03597509767692242
31,feature_1710,0.03576485965301557
32,feature_4053,0.03571021573924038
33,feature_3174,0.03538017141574201
34,feature_1028,0.035361645149037724
35,feature_2889,0.035340934031455884
36,feature_1757,0.0352654308359186
37,feature_3472,0.035225604164517144
38,feature_3379,0.03478936896833762
39,feature_136,0.03459386125296371
40,feature_1584,0.03414779200702944
41,feature_4063,0.03386405626469258
42,feature_3579,0.03376901878188199
43,feature_3524,0.033652746358528995
44,feature_3273,0.033559654740910494
45,feature_2733,0.032850395117494546
46,feature_2707,0.03284976837120879
47,feature_2982,0.032635860386558635
48,feature_2642,0.032527042217475266
49,feature_3540,0.03232034103362835
50,feature_1280,0.03220831450059736
51,feature_3037,0.03205380660223378
52,feature_2789,0.031845601752631625
53,feature_970,0.0317912198603425
54,feature_1438,0.031557494057790514
55,feature_710,0.031503432962960876
56,feature_203,0.03148274015927943
57,feature_2420,0.03142317291378527
58,feature_3126,0.03125134852890077
59,feature_377,0.031237889990744172
60,feature_2765,0.03112310774622351
61,feature_4071,0.03104497235384729
62,feature_3759,0.030997404959202113
63,feature_3161,0.030879481065791525
64,feature_3427,0.030643973917238165
65,feature_1752,0.03045413554662879
66,feature_2716,0.03041636363794309
67,feature_166,0.030363610885178582
68,feature_467,0.030176257303328402
69,feature_1549,0.030112428436180227
70,feature_807,0.03003022462423144
71,feature_3535,0.029928497491998884
72,feature_1460,0.02988983181020677
73,feature_1256,0.029824992345411916
74,feature_2457,0.029662515639807818
75,feature_2755,0.0294959901534122
76,feature_3774,0.029338112194043475
77,feature_899,0.02915996718042302
78,feature_1141,0.02911314999690573
79,feature_300,0.029046311443393202
80,feature_3720,0.028855003468340357
81,feature_2887,0.028809637831383128
82,feature_200,0.028788991685553933
83,feature_1800,0.028776233924231676
84,feature_1934,0.028656031484938893
85,feature_268,0.028651881483508168
86,feature_690,0.028526395826427464
87,feature_4000,0.02845690203355189
88,feature_142,0.028400723437070452
89,feature_2224,0.028374939234733
90,feature_2426,0.028372252942363785
91,feature_1778,0.02832034925071447
92,talla_cm,0.028272279997350047
93,feature_338,0.028229386586580807
94,feature_660,0.028195101997820382
95,feature_430,0.028007936211468687
96,feature_30,0.027985303809372475
97,feature_2432,0.027916893194388726
98,feature_55,0.02788005866154597
99,feature_3055,0.0278488478273633
100,feature_4025,0.027827427211897682
101,feature_1895,0.02782641399938246
102,feature_125,0.027819149617462013
103,feature_1667,0.02770083021589609
104,feature_3621,0.027647066682298105
105,feature_2654,0.02755871736569593
106,feature_234,0.027544384571260627
107,feature_79,0.02751987755188412
108,feature_1406,0.02741066883409582
109,imc,0.02738400186427392
110,feature_3133,0.027159671667167373
111,feature_2066,0.027149585251885933
112,feature_1485,0.027149364992878677
113,corticoides_cronicos_mas_3_meses,0.027149273797994367
114,feature_339,0.02714168107743009
115,feature_3732,0.027043333142766635
116,feature_2661,0.026939409549357585
117,feature_2063,0.026918156876737154
118,feature_2859,0.026886580184779074
119,feature_2312,0.02677489138200073
120,feature_369,0.026689562260536315
121,feature_2389,0.026618824508811256
122,feature_1556,0.026616023760222873
123,feature_1324,0.026575340609815257
124,feature_3594,0.026547056875710018
125,feature_2222,0.026488930339776395
126,feature_4017,0.02644537866012997
