index,feature_name,score
1,edad,0.09480853580384418
2,rango_edad,0.07507349771163896
3,feature_631,0.052120985468817826
4,creatinina,0.05066570777339696
5,feature_3352,0.04597147200169638
6,feature_3889,0.04548098937680689
7,feature_1006,0.042553417819060746
8,feature_3249,0.040383087263984985
9,feature_2102,0.04024532760086563
10,feature_3119,0.03916600848260887
11,feature_3804,0.03893875061445873
12,feature_2000,0.03781408220089255
13,feature_3398,0.03779641183116489
14,feature_1309,0.037706570201611944
15,feature_2907,0.03758701675912124
16,feature_902,0.03756063817577626
17,feature_3947,0.03730854561621011
18,feature_1024,0.03715853794081392
19,feature_767,0.03672101248844717
20,feature_1568,0.0365256985903577
21,neoplasia,0.03650755511124881
22,feature_1233,0.03628912968539755
23,feature_1762,0.035603619432172495
24,feature_4065,0.035479629943427016
25,feature_2820,0.03462280754941416
26,feature_2084,0.03454133300567186
27,feature_1706,0.034534655668389425
28,feature_2799,0.03445696853636515
29,feature_1469,0.03419664634756048
30,feature_3888,0.034124774285184456
31,feature_1298,0.03360662552362825
32,feature_2513,0.03357529697997008
33,feature_2235,0.03353138575348802
34,feature_176,0.03342694758681053
35,feature_961,0.033389017718409075
36,feature_2892,0.032887952478869
37,feature_2629,0.03259096695213337
38,feature_1538,0.032567829564408735
39,feature_569,0.0325649206229095
40,feature_2928,0.03217107680389519
41,feature_2418,0.031986693968707014
42,feature_3684,0.0319374672602708
43,feature_3093,0.03179968861175797
44,feature_3603,0.0315073337556504
45,feature_196,0.03149356191567265
46,feature_929,0.03145807721730298
47,feature_2348,0.03141140055688818
48,feature_488,0.031167731000369292
49,feature_2170,0.031140487443288123
50,feature_2708,0.031033311032367505
51,feature_3420,0.031010560254241648
52,feature_1552,0.030905890038023243
53,feature_2789,0.030895703221125448
54,feature_2773,0.030865769874572457
55,feature_3040,0.030699437586066303
56,feature_3892,0.030563977138184262
57,feature_1985,0.03050047737265693
58,feature_2129,0.0304920170132017
59,feature_2342,0.030398685397034608
60,feature_3702,0.03038255304175186
61,feature_2978,0.030347094802030128
62,feature_689,0.030206228712072347
63,feature_3341,0.03008925772898774
64,feature_3881,0.029930010716306965
65,feature_2617,0.029747744112766705
66,feature_981,0.02972916946768711
67,feature_1132,0.0297152629958497
68,feature_3309,0.02967085662894764
69,feature_3846,0.029603597489533895
70,feature_3373,0.029488892290671753
71,feature_1160,0.02926069952779553
72,feature_3266,0.029211859349655978
73,feature_3975,0.029160533867889304
74,feature_3560,0.02892588519920114
75,feature_429,0.028908683425478143
76,feature_288,0.028857543524909213
77,feature_962,0.02860035779480774
78,feature_244,0.02853610422384678
79,feature_293,0.02839212129853852
80,feature_789,0.028381702430104072
81,feature_1104,0.02834839866233696
82,feature_1549,0.02834492759917029
83,feature_2870,0.028278565654141996
84,feature_3355,0.028249874637242156
85,feature_34,0.028210776152425288
86,feature_612,0.02811560247055045
87,feature_1550,0.027999351554009566
88,feature_4078,0.027926094241541133
89,feature_2468,0.027908376284890846
90,feature_818,0.027870430491393705
91,feature_3394,0.02765391597761524
92,feature_3507,0.027574218646694293
93,feature_2108,0.027511588506547113
94,feature_3785,0.027501186531049493
95,feature_1079,0.02747719823306083
96,feature_706,0.02736237793704599
97,feature_2228,0.02732608237815559
98,feature_3221,0.02720126465140682
99,feature_2408,0.02707335885643758
100,feature_1509,0.02686398203206486
101,feature_316,0.026842046207917525
102,feature_2869,0.02683585293303925
103,feature_630,0.026756643604333386
104,feature_889,0.026735466229210747
105,feature_328,0.026653227884882558
106,feature_3874,0.026562479945271944
107,feature_3926,0.02650371574157062
108,feature_156,0.02650258531278671
109,feature_726,0.02639074462514346
110,feature_3430,0.02634654967431027
111,feature_2790,0.02626574156018413
112,feature_595,0.026253929387524133
113,feature_1694,0.02616799665503433
114,feature_2390,0.026113935263379462
115,feature_181,0.02608077997191094
116,feature_2967,0.026064956928139038
117,feature_2069,0.026039699440189912
118,feature_2454,0.025938046619195188
119,feature_3991,0.025822462118524347
120,feature_1978,0.025663626256486438
121,feature_119,0.025514191839739464
122,feature_3380,0.025489923403740455
123,feature_3480,0.02543492171489392
124,feature_2107,0.025402584179794463
125,feature_3577,0.025375051924500402
126,feature_2730,0.025358700177100957
127,feature_1981,0.02535274580126412
128,feature_2442,0.025296464563529852
129,feature_215,0.025261075797241572
130,feature_714,0.02525872906664084
131,feature_3694,0.025220815753856485
132,feature_3870,0.025124133545776584
133,feature_2128,0.025104770607298876
134,feature_64,0.025099915463057343
135,feature_2604,0.02508345731862205
136,feature_2306,0.025070947156239587
137,feature_2988,0.02504198519253853
138,feature_1485,0.024916221268267424
139,feature_2925,0.024893133180014182
140,feature_2279,0.024872987967547333
141,feature_1714,0.024857076628440833
142,feature_52,0.02480545343412155
143,feature_3826,0.0247932778037796
144,feature_2762,0.024735215403976385
145,feature_3759,0.024642448270702833
146,feature_1892,0.024577908269887594
147,feature_48,0.024499821022140766
148,feature_446,0.02440026647100213
149,feature_3432,0.02425335277290186
150,feature_3625,0.02423417785471238
151,feature_25,0.024230652356454385
152,feature_3615,0.024203788234870016
153,feature_1350,0.024141918246700866
154,feature_1367,0.02409351482790001
155,feature_3733,0.02409287358701584
156,feature_924,0.024033134961163993
157,feature_4034,0.02402193072056158
158,feature_1267,0.023996644376099052
159,feature_559,0.023922012672594084
160,feature_319,0.02390035000431201
161,feature_2242,0.023865503848419678
162,feature_2236,0.02385693522185739
163,feature_2283,0.02380791411590155
164,feature_1580,0.02376726442294186
165,feature_2756,0.02376537360574149
166,feature_2717,0.02372642396757252
167,feature_3082,0.02372577689668809
168,feature_1102,0.023724422292627168
169,feature_3901,0.023666815967595456
170,feature_2327,0.02365822362846104
171,feature_933,0.023635238303308492
172,feature_3951,0.023605107340297637
173,feature_2667,0.023595956007900654
174,feature_1693,0.02351041587336633
175,feature_384,0.023459780259477148
176,feature_3578,0.023386303561142574
177,feature_16,0.023381514429570815
178,feature_2941,0.023364874570525718
179,feature_3746,0.023263806614614024
180,feature_661,0.02323878103433019
181,feature_967,0.023226066327677097
182,feature_3516,0.02322571887674063
183,feature_1383,0.023224745627558274
184,feature_167,0.023215995435063697
185,feature_584,0.023200144028516112
186,feature_251,0.023195822721827852
187,feature_2706,0.023145927055753024
188,feature_1380,0.023084553137674435
189,feature_1108,0.023034541383494034
190,feature_2889,0.023029458847137585
191,feature_4092,0.02298857170933477
192,feature_1365,0.02295447548574181
193,feature_3277,0.022878287224000093
194,feature_1148,0.022829837098667705
195,feature_3976,0.0228258376106234
196,feature_3659,0.022808390526379174
197,feature_2735,0.022783488396371343
198,feature_1982,0.022746107393395665
199,feature_3748,0.02263532026929016
200,feature_2249,0.022601429667894024
201,feature_1224,0.02258112753432706
202,feature_2340,0.02252482864826333
203,feature_27,0.022515641361428473
204,feature_2121,0.022469699982705205
205,feature_2091,0.022402211908635783
206,feature_946,0.022337561853768673
207,feature_1898,0.022299594283434754
208,feature_373,0.02227618278387533
209,feature_956,0.022252573946568655
210,feature_3933,0.02221300213982813
211,feature_1373,0.022151885126833193
212,feature_567,0.022130247273790538
213,feature_2006,0.022110537626865767
214,feature_1319,0.022072119142448
215,feature_3379,0.022066810407926685
216,feature_1067,0.022062934027728076
217,feature_2112,0.02205968318414575
218,feature_3067,0.02205341761282953
219,feature_1086,0.022025158836011416
220,feature_538,0.021927991102084654
221,feature_147,0.021925154734345753
222,feature_3580,0.02190922337867751
223,feature_2657,0.02188261854453666
224,feature_2455,0.02186312522087852
225,feature_2661,0.021789281038393504
226,feature_3736,0.021748206911264667
227,feature_3271,0.021696089689075215
228,feature_332,0.021592197732256846
229,feature_3583,0.021584268580821853
230,feature_1441,0.021540331052415373
231,feature_768,0.02150960724493789
232,feature_613,0.021458578941305984
233,feature_383,0.0213872256443155
234,feature_2515,0.021386004179327234
235,feature_1546,0.021385480416722613
236,feature_2470,0.02137853544808377
237,feature_2767,0.021353348729335364
238,feature_1414,0.021327949359688514
239,feature_533,0.021234825625263465
240,feature_1993,0.021222499744766532
241,feature_2461,0.021124641216761608
242,feature_2008,0.021104064797479838
243,feature_982,0.02109432807354783
244,feature_3168,0.02105658961582102
245,feature_1835,0.021042393507034518
246,feature_1856,0.020996134499156716
247,feature_3519,0.020992172983639756
248,feature_118,0.02098710690425376
249,feature_2344,0.02097640845835591
250,feature_2844,0.020969270738772083
251,feature_402,0.02094514799786995
252,feature_670,0.020930408272794576
253,feature_2606,0.020914687419279154
254,feature_2930,0.02085976840782755
255,feature_2465,0.020839192140788665
256,feature_3850,0.020831931125574688
257,feature_2774,0.0206791717978283
258,feature_2760,0.020643601263725886
259,feature_224,0.020642908875787347
260,feature_333,0.020616285986714722
261,feature_2655,0.02055451182550394
262,feature_1206,0.020506726753740434
263,feature_932,0.020476458651144336
264,feature_193,0.020469857936052493
265,feature_3705,0.020456030808553294
266,feature_376,0.020431420706571224
267,feature_1564,0.020415906319185773
268,feature_1349,0.02041434721816615
269,feature_1583,0.020412163334585953
270,feature_3836,0.02039776908181401
271,feature_731,0.02038896396616008
272,feature_2225,0.020386182661296548
273,feature_403,0.020361297122787114
274,feature_3828,0.020359223544390348
275,feature_21,0.020349501831064654
276,feature_862,0.020344188195307034
277,feature_2795,0.020338747686609482
278,feature_69,0.020325406920822076
279,feature_1174,0.020309165106727534
280,feature_879,0.0202932896066641
281,feature_3209,0.02026729956634865
282,feature_1733,0.02022624198972922
283,feature_2972,0.020216796812775106
284,feature_2597,0.020190091206941707
285,feature_2297,0.02016453465908974
286,feature_581,0.020142655673232035
287,feature_941,0.0201341064399001
288,feature_984,0.02012795705346271
289,feature_3384,0.020102114112745983
290,feature_2198,0.0200996405728453
291,feature_1804,0.020007116782085888
292,feature_3466,0.019964087915094186
293,feature_2952,0.019958654599638637
294,feature_3536,0.019897604004857294
295,feature_1508,0.01984956108518765
296,feature_757,0.019822460307230783
297,feature_2320,0.019805008104569977
